case,activity,time
368,b_1,05/01/2015 05.43.17
368,d_1,05/01/2015 05.43.54
368,e_1,05/01/2015 05.44.22
368,g_1,05/01/2015 05.45.49
369,a_1,05/01/2015 05.44.01
369,d_1,05/01/2015 05.44.10
369,c_1,05/01/2015 05.46.15
369,f_1,05/01/2015 05.46.32
370,a_1,05/01/2015 05.43.34
370,c_1,05/01/2015 05.45.09
370,d_1,05/01/2015 05.45.52
370,f_1,05/01/2015 05.50.20
371,a_1,05/01/2015 05.43.04
371,c_1,05/01/2015 05.43.46
371,d_1,05/01/2015 05.48.10
371,f_1,05/01/2015 05.50.38
372,a_1,05/01/2015 05.44.25
372,d_1,05/01/2015 05.44.26
372,c_1,05/01/2015 05.47.09
372,f_1,05/01/2015 05.48.43
373,a_1,05/01/2015 05.46.33
373,d_1,05/01/2015 05.46.40
373,c_1,05/01/2015 05.46.45
373,f_1,05/01/2015 05.47.53
374,b_1,05/01/2015 05.48.03
374,e_1,05/01/2015 05.48.10
374,d_1,05/01/2015 05.48.27
374,g_1,05/01/2015 05.49.40
375,b_1,05/01/2015 05.51.15
375,e_1,05/01/2015 05.51.35
375,d_1,05/01/2015 05.52.00
375,g_1,05/01/2015 05.52.10
376,b_1,05/01/2015 05.52.01
376,d_1,05/01/2015 05.52.36
376,e_1,05/01/2015 05.53.32
376,g_1,05/01/2015 05.54.53
377,b_1,05/01/2015 05.50.51
377,d_1,05/01/2015 05.51.14
377,e_1,05/01/2015 05.51.31
377,g_1,05/01/2015 05.54.04
378,a_1,05/01/2015 05.52.02
378,c_1,05/01/2015 05.52.51
378,d_1,05/01/2015 05.56.09
378,f_1,05/01/2015 05.57.32
379,a_1,05/01/2015 05.51.32
379,c_1,05/01/2015 05.51.47
379,d_1,05/01/2015 05.52.07
379,f_1,05/01/2015 05.53.17
380,a_1,05/01/2015 05.55.14
380,d_1,05/01/2015 05.57.44
380,c_1,05/01/2015 05.58.23
380,f_1,05/01/2015 06.00.02
381,b_1,05/01/2015 05.56.27
381,e_1,05/01/2015 05.57.39
381,d_1,05/01/2015 06.02.33
381,g_1,05/01/2015 06.02.42
382,b_1,05/01/2015 05.57.09
382,e_1,05/01/2015 05.57.27
382,d_1,05/01/2015 05.58.10
382,g_1,05/01/2015 05.58.43
383,b_1,05/01/2015 06.00.43
383,d_1,05/01/2015 06.00.50
383,e_1,05/01/2015 06.01.54
383,g_1,05/01/2015 06.02.24
384,a_1,05/01/2015 06.01.17
384,d_1,05/01/2015 06.01.31
384,c_1,05/01/2015 06.01.43
384,f_1,05/01/2015 06.02.26
385,b_1,05/01/2015 06.01.31
385,e_1,05/01/2015 06.02.16
385,d_1,05/01/2015 06.02.29
385,g_1,05/01/2015 06.04.39
386,a_1,05/01/2015 06.03.33
386,d_1,05/01/2015 06.03.34
386,c_1,05/01/2015 06.05.25
386,f_1,05/01/2015 06.05.37
387,a_1,05/01/2015 06.07.10
387,d_1,05/01/2015 06.07.11
387,c_1,05/01/2015 06.08.11
387,f_1,05/01/2015 06.08.45
388,b_1,05/01/2015 06.08.48
388,d_1,05/01/2015 06.08.59
388,e_1,05/01/2015 06.10.06
388,g_1,05/01/2015 06.11.19
389,a_1,05/01/2015 06.14.20
389,c_1,05/01/2015 06.14.31
389,d_1,05/01/2015 06.15.50
389,f_1,05/01/2015 06.18.21
390,a_1,05/01/2015 06.13.42
390,c_1,05/01/2015 06.13.45
390,d_1,05/01/2015 06.14.53
390,f_1,05/01/2015 06.15.03
391,b_1,05/01/2015 06.14.26
391,e_1,05/01/2015 06.14.38
391,d_1,05/01/2015 06.14.59
391,g_1,05/01/2015 06.16.02
392,b_1,05/01/2015 06.14.04
392,e_1,05/01/2015 06.15.17
392,d_1,05/01/2015 06.15.47
392,g_1,05/01/2015 06.18.24
393,a_1,05/01/2015 06.14.41
393,d_1,05/01/2015 06.14.47
393,c_1,05/01/2015 06.16.48
393,f_1,05/01/2015 06.18.50
394,b_1,05/01/2015 06.15.34
394,e_1,05/01/2015 06.16.03
394,d_1,05/01/2015 06.16.51
394,g_1,05/01/2015 06.16.59
395,b_1,05/01/2015 06.18.34
395,e_1,05/01/2015 06.21.38
395,d_1,05/01/2015 06.23.17
395,g_1,05/01/2015 06.23.40
396,b_1,05/01/2015 06.18.13
396,e_1,05/01/2015 06.18.31
396,d_1,05/01/2015 06.18.56
396,g_1,05/01/2015 06.22.12
397,a_1,05/01/2015 06.18.27
397,c_1,05/01/2015 06.18.33
397,d_1,05/01/2015 06.18.33
397,f_1,05/01/2015 06.19.57
398,b_1,05/01/2015 06.20.04
398,e_1,05/01/2015 06.20.20
398,d_1,05/01/2015 06.20.40
398,g_1,05/01/2015 06.20.43
399,a_1,05/01/2015 06.22.29
399,c_1,05/01/2015 06.23.04
399,d_1,05/01/2015 06.23.18
399,f_1,05/01/2015 06.24.11
400,b_1,05/01/2015 06.27.14
400,e_1,05/01/2015 06.27.42
400,d_1,05/01/2015 06.28.18
400,g_1,05/01/2015 06.29.29
401,a_1,05/01/2015 06.27.48
401,d_1,05/01/2015 06.28.08
401,c_1,05/01/2015 06.28.13
401,f_1,05/01/2015 06.30.00
402,b_1,05/01/2015 06.34.24
402,e_1,05/01/2015 06.35.17
402,d_1,05/01/2015 06.35.29
402,g_1,05/01/2015 06.35.40
403,b_1,05/01/2015 06.30.27
403,d_1,05/01/2015 06.30.58
403,e_1,05/01/2015 06.33.14
403,g_1,05/01/2015 06.33.43
404,b_1,05/01/2015 06.31.49
404,e_1,05/01/2015 06.32.04
404,d_1,05/01/2015 06.32.35
404,g_1,05/01/2015 06.34.06
405,b_1,05/01/2015 06.33.22
405,e_1,05/01/2015 06.34.10
405,d_1,05/01/2015 06.35.00
405,g_1,05/01/2015 06.35.09
406,a_1,05/01/2015 06.32.41
406,d_1,05/01/2015 06.33.25
406,c_1,05/01/2015 06.33.49
406,f_1,05/01/2015 06.35.28
407,b_1,05/01/2015 06.34.32
407,d_1,05/01/2015 06.35.12
407,e_1,05/01/2015 06.35.15
407,g_1,05/01/2015 06.36.04
408,a_1,05/01/2015 06.34.08
408,d_1,05/01/2015 06.35.48
408,c_1,05/01/2015 06.38.41
408,f_1,05/01/2015 06.39.04
409,a_1,05/01/2015 06.34.20
409,c_1,05/01/2015 06.34.26
409,d_1,05/01/2015 06.34.55
409,f_1,05/01/2015 06.36.05
410,b_1,05/01/2015 06.37.51
410,e_1,05/01/2015 06.37.59
410,d_1,05/01/2015 06.38.40
410,g_1,05/01/2015 06.39.04
411,a_1,05/01/2015 06.36.20
411,c_1,05/01/2015 06.36.28
411,d_1,05/01/2015 06.36.28
411,f_1,05/01/2015 06.37.21
412,b_1,05/01/2015 06.36.54
412,e_1,05/01/2015 06.38.01
412,d_1,05/01/2015 06.38.19
412,g_1,05/01/2015 06.38.20
413,b_1,05/01/2015 06.37.02
413,d_1,05/01/2015 06.37.21
413,e_1,05/01/2015 06.37.25
413,g_1,05/01/2015 06.39.06
414,b_1,05/01/2015 06.38.05
414,d_1,05/01/2015 06.38.17
414,e_1,05/01/2015 06.39.48
414,g_1,05/01/2015 06.41.26
415,b_1,05/01/2015 06.38.15
415,e_1,05/01/2015 06.39.53
415,d_1,05/01/2015 06.40.08
415,g_1,05/01/2015 06.41.36
416,a_1,05/01/2015 06.37.07
416,d_1,05/01/2015 06.37.39
416,c_1,05/01/2015 06.38.15
416,f_1,05/01/2015 06.39.26
417,a_1,05/01/2015 06.38.37
417,d_1,05/01/2015 06.38.49
417,c_1,05/01/2015 06.39.23
417,f_1,05/01/2015 06.39.36
418,a_1,05/01/2015 06.39.54
418,c_1,05/01/2015 06.40.13
418,d_1,05/01/2015 06.40.50
418,f_1,05/01/2015 06.41.17
419,a_1,05/01/2015 06.40.31
419,c_1,05/01/2015 06.41.10
419,d_1,05/01/2015 06.41.10
419,f_1,05/01/2015 06.41.22
420,a_1,05/01/2015 06.44.28
420,d_1,05/01/2015 06.44.42
420,c_1,05/01/2015 06.46.02
420,f_1,05/01/2015 06.48.33
421,a_1,05/01/2015 06.44.46
421,d_1,05/01/2015 06.46.47
421,c_1,05/01/2015 06.47.03
421,f_1,05/01/2015 06.48.00
422,a_1,05/01/2015 06.47.29
422,d_1,05/01/2015 06.47.36
422,c_1,05/01/2015 06.48.13
422,f_1,05/01/2015 06.49.19
423,b_1,05/01/2015 06.48.32
423,d_1,05/01/2015 06.49.07
423,e_1,05/01/2015 06.49.25
423,g_1,05/01/2015 06.50.56
424,a_1,05/01/2015 06.48.00
424,c_1,05/01/2015 06.48.20
424,d_1,05/01/2015 06.48.47
424,f_1,05/01/2015 06.49.58
425,a_1,05/01/2015 06.48.45
425,d_1,05/01/2015 06.49.00
425,c_1,05/01/2015 06.49.03
425,f_1,05/01/2015 06.50.26
426,b_1,05/01/2015 06.52.27
426,d_1,05/01/2015 06.53.15
426,e_1,05/01/2015 06.57.42
426,g_1,05/01/2015 06.58.32
427,b_1,05/01/2015 06.54.15
427,e_1,05/01/2015 06.54.17
427,d_1,05/01/2015 06.55.23
427,g_1,05/01/2015 06.56.35
428,b_1,05/01/2015 06.56.42
428,e_1,05/01/2015 06.57.52
428,d_1,05/01/2015 06.58.20
428,g_1,05/01/2015 06.59.52
429,b_1,05/01/2015 06.55.17
429,d_1,05/01/2015 06.55.20
429,e_1,05/01/2015 06.55.55
429,g_1,05/01/2015 06.56.34
430,a_1,05/01/2015 06.55.58
430,d_1,05/01/2015 06.56.00
430,c_1,05/01/2015 06.56.20
430,f_1,05/01/2015 06.57.22
431,b_1,05/01/2015 06.55.30
431,e_1,05/01/2015 06.55.52
431,d_1,05/01/2015 06.57.45
431,x_1,05/01/2015 06.58.43
431,g_1,05/01/2015 06.58.46
432,b_1,05/01/2015 06.58.19
432,e_1,05/01/2015 06.58.43
432,d_1,05/01/2015 06.58.48
432,g_1,05/01/2015 07.00.25
433,a_1,05/01/2015 07.00.41
433,c_1,05/01/2015 07.01.51
433,d_1,05/01/2015 07.03.52
433,f_1,05/01/2015 07.04.16
434,b_1,05/01/2015 06.59.29
434,d_1,05/01/2015 07.02.08
434,e_1,05/01/2015 07.02.55
434,g_1,05/01/2015 07.03.51
435,b_1,05/01/2015 07.01.43
435,d_1,05/01/2015 07.02.31
435,e_1,05/01/2015 07.03.04
435,g_1,05/01/2015 07.03.48
436,b_1,05/01/2015 07.03.32
436,d_1,05/01/2015 07.03.48
436,e_1,05/01/2015 07.04.38
436,g_1,05/01/2015 07.08.01
437,a_1,05/01/2015 07.04.26
437,d_1,05/01/2015 07.04.32
437,c_1,05/01/2015 07.07.42
437,f_1,05/01/2015 07.08.19
438,b_1,05/01/2015 07.05.51
438,e_1,05/01/2015 07.06.07
438,d_1,05/01/2015 07.06.15
438,g_1,05/01/2015 07.07.30
439,b_1,05/01/2015 07.07.35
439,d_1,05/01/2015 07.07.45
439,e_1,05/01/2015 07.09.22
439,g_1,05/01/2015 07.10.15
440,a_1,05/01/2015 07.07.44
440,c_1,05/01/2015 07.07.51
440,d_1,05/01/2015 07.08.47
440,f_1,05/01/2015 07.13.54
441,b_1,05/01/2015 07.07.56
441,e_1,05/01/2015 07.08.21
441,d_1,05/01/2015 07.08.32
441,g_1,05/01/2015 07.09.45
442,b_1,05/01/2015 07.11.40
442,d_1,05/01/2015 07.13.02
442,e_1,05/01/2015 07.14.05
442,g_1,05/01/2015 07.16.15
443,a_1,05/01/2015 07.10.28
443,d_1,05/01/2015 07.10.36
443,c_1,05/01/2015 07.11.00
443,f_1,05/01/2015 07.15.38
444,b_1,05/01/2015 07.11.43
444,e_1,05/01/2015 07.11.55
444,d_1,05/01/2015 07.12.25
444,g_1,05/01/2015 07.13.35
445,a_1,05/01/2015 07.12.45
445,d_1,05/01/2015 07.13.16
445,c_1,05/01/2015 07.14.03
445,f_1,05/01/2015 07.14.40
446,b_1,05/01/2015 07.13.11
446,d_1,05/01/2015 07.13.21
446,e_1,05/01/2015 07.13.47
446,g_1,05/01/2015 07.14.19
447,b_1,05/01/2015 07.13.46
447,d_1,05/01/2015 07.14.45
447,e_1,05/01/2015 07.14.57
447,g_1,05/01/2015 07.15.56
448,b_1,05/01/2015 07.15.06
448,d_1,05/01/2015 07.15.13
448,e_1,05/01/2015 07.16.25
448,g_1,05/01/2015 07.17.32
449,a_1,05/01/2015 07.16.22
449,c_1,05/01/2015 07.16.23
449,d_1,05/01/2015 07.16.47
449,f_1,05/01/2015 07.17.24
450,a_1,05/01/2015 07.16.56
450,c_1,05/01/2015 07.17.00
450,d_1,05/01/2015 07.17.06
450,f_1,05/01/2015 07.18.53
451,a_1,05/01/2015 07.17.20
451,d_1,05/01/2015 07.17.29
451,c_1,05/01/2015 07.17.33
451,f_1,05/01/2015 07.18.47
452,a_1,05/01/2015 07.17.16
452,c_1,05/01/2015 07.17.35
452,d_1,05/01/2015 07.17.46
452,f_1,05/01/2015 07.21.45
453,b_1,05/01/2015 07.17.10
453,e_1,05/01/2015 07.17.31
453,d_1,05/01/2015 07.18.54
453,g_1,05/01/2015 07.19.01
454,a_1,05/01/2015 07.18.10
454,c_1,05/01/2015 07.19.14
454,d_1,05/01/2015 07.19.31
454,f_1,05/01/2015 07.19.40
455,a_1,05/01/2015 07.18.47
455,d_1,05/01/2015 07.19.18
455,c_1,05/01/2015 07.19.38
455,f_1,05/01/2015 07.20.42
456,b_1,05/01/2015 07.20.52
456,d_1,05/01/2015 07.21.04
456,e_1,05/01/2015 07.21.34
456,g_1,05/01/2015 07.22.28
457,b_1,05/01/2015 07.22.55
457,e_1,05/01/2015 07.22.57
457,d_1,05/01/2015 07.27.20
457,g_1,05/01/2015 07.28.00
458,b_1,05/01/2015 07.22.06
458,d_1,05/01/2015 07.22.17
458,e_1,05/01/2015 07.23.24
458,g_1,05/01/2015 07.24.32
459,a_1,05/01/2015 07.22.07
459,d_1,05/01/2015 07.22.12
459,c_1,05/01/2015 07.23.14
459,f_1,05/01/2015 07.25.12
460,a_1,05/01/2015 07.22.30
460,c_1,05/01/2015 07.23.43
460,d_1,05/01/2015 07.24.29
460,f_1,05/01/2015 07.25.06
461,b_1,05/01/2015 07.23.08
461,d_1,05/01/2015 07.23.35
461,e_1,05/01/2015 07.24.13
461,g_1,05/01/2015 07.25.39
462,b_1,05/01/2015 07.23.22
462,e_1,05/01/2015 07.24.01
462,x_1,05/01/2015 07.24.48
462,d_1,05/01/2015 07.25.02
462,g_1,05/01/2015 07.25.09
463,a_1,05/01/2015 07.24.01
463,d_1,05/01/2015 07.24.17
463,c_1,05/01/2015 07.26.14
463,f_1,05/01/2015 07.26.46
464,b_1,05/01/2015 07.24.27
464,e_1,05/01/2015 07.24.48
464,d_1,05/01/2015 07.24.54
464,g_1,05/01/2015 07.26.05
465,b_1,05/01/2015 07.26.35
465,d_1,05/01/2015 07.26.41
465,e_1,05/01/2015 07.27.22
465,g_1,05/01/2015 07.27.36
466,a_1,05/01/2015 07.27.18
466,c_1,05/01/2015 07.27.30
466,d_1,05/01/2015 07.29.13
466,f_1,05/01/2015 07.30.09
467,b_1,05/01/2015 07.28.46
467,d_1,05/01/2015 07.29.20
467,e_1,05/01/2015 07.33.05
467,g_1,05/01/2015 07.33.35
468,b_1,05/01/2015 07.28.26
468,d_1,05/01/2015 07.29.35
468,e_1,05/01/2015 07.33.28
468,g_1,05/01/2015 07.34.34
469,a_1,05/01/2015 07.31.53
469,d_1,05/01/2015 07.31.59
469,c_1,05/01/2015 07.33.44
469,f_1,05/01/2015 07.34.51
470,b_1,05/01/2015 07.31.56
470,d_1,05/01/2015 07.32.13
470,e_1,05/01/2015 07.32.49
470,g_1,05/01/2015 07.33.18
471,b_1,05/01/2015 07.33.47
471,d_1,05/01/2015 07.35.12
471,e_1,05/01/2015 07.38.51
471,g_1,05/01/2015 07.43.00
472,a_1,05/01/2015 07.35.27
472,d_1,05/01/2015 07.35.29
472,c_1,05/01/2015 07.35.37
472,x_1,05/01/2015 07.35.37
472,f_1,05/01/2015 07.36.46
473,a_1,05/01/2015 07.35.43
473,d_1,05/01/2015 07.37.01
473,c_1,05/01/2015 07.39.22
473,f_1,05/01/2015 07.39.31
474,b_1,05/01/2015 07.38.46
474,e_1,05/01/2015 07.39.00
474,d_1,05/01/2015 07.39.12
474,g_1,05/01/2015 07.40.02
475,a_1,05/01/2015 07.41.32
475,c_1,05/01/2015 07.42.40
475,d_1,05/01/2015 07.42.54
475,f_1,05/01/2015 07.44.23
476,b_1,05/01/2015 07.45.55
476,e_1,05/01/2015 07.46.35
476,d_1,05/01/2015 07.47.02
476,g_1,05/01/2015 07.48.11
477,a_1,05/01/2015 07.42.11
477,d_1,05/01/2015 07.42.29
477,c_1,05/01/2015 07.42.53
477,f_1,05/01/2015 07.43.04
478,b_1,05/01/2015 07.42.10
478,e_1,05/01/2015 07.42.47
478,d_1,05/01/2015 07.43.43
478,g_1,05/01/2015 07.45.02
479,a_1,05/01/2015 07.45.18
479,c_1,05/01/2015 07.45.42
479,d_1,05/01/2015 07.47.09
479,f_1,05/01/2015 07.47.36
480,b_1,05/01/2015 07.46.46
480,e_1,05/01/2015 07.46.47
480,d_1,05/01/2015 07.50.47
480,g_1,05/01/2015 07.51.23
481,b_1,05/01/2015 07.46.17
481,e_1,05/01/2015 07.46.37
481,d_1,05/01/2015 07.46.43
481,g_1,05/01/2015 07.47.01
482,b_1,05/01/2015 07.47.40
482,d_1,05/01/2015 07.49.22
482,e_1,05/01/2015 07.51.32
482,g_1,05/01/2015 07.52.03
483,b_1,05/01/2015 07.51.16
483,e_1,05/01/2015 07.51.40
483,d_1,05/01/2015 07.52.27
483,g_1,05/01/2015 07.52.28
484,b_1,05/01/2015 07.53.06
484,d_1,05/01/2015 07.53.16
484,e_1,05/01/2015 07.54.58
484,g_1,05/01/2015 07.56.32
485,a_1,05/01/2015 07.56.55
485,c_1,05/01/2015 07.57.06
485,d_1,05/01/2015 07.57.18
485,f_1,05/01/2015 07.58.07
486,b_1,05/01/2015 07.55.02
486,e_1,05/01/2015 07.55.39
486,d_1,05/01/2015 07.57.41
486,g_1,05/01/2015 07.58.16
487,a_1,05/01/2015 07.55.07
487,c_1,05/01/2015 07.55.55
487,d_1,05/01/2015 07.56.50
487,f_1,05/01/2015 07.57.46
488,b_1,05/01/2015 07.56.06
488,e_1,05/01/2015 07.56.10
488,x_1,05/01/2015 07.58.10
488,x_1,05/01/2015 08.00.03
488,d_1,05/01/2015 08.00.07
488,g_1,05/01/2015 08.01.31
489,a_1,05/01/2015 07.59.34
489,c_1,05/01/2015 08.00.27
489,x_1,05/01/2015 08.00.27
489,d_1,05/01/2015 08.00.54
489,f_1,05/01/2015 08.02.05
490,a_1,05/01/2015 07.58.43
490,c_1,05/01/2015 07.58.55
490,d_1,05/01/2015 07.59.10
490,f_1,05/01/2015 08.00.07
491,b_1,05/01/2015 07.59.36
491,e_1,05/01/2015 07.59.39
491,d_1,05/01/2015 08.02.16
491,g_1,05/01/2015 08.03.34
492,a_1,05/01/2015 08.02.05
492,c_1,05/01/2015 08.03.03
492,d_1,05/01/2015 08.04.05
492,f_1,05/01/2015 08.05.37
493,a_1,05/01/2015 08.01.17
493,c_1,05/01/2015 08.01.19
493,d_1,05/01/2015 08.03.41
493,f_1,05/01/2015 08.04.08
494,b_1,05/01/2015 08.01.39
494,d_1,05/01/2015 08.02.15
494,e_1,05/01/2015 08.03.18
494,g_1,05/01/2015 08.05.00
495,b_1,05/01/2015 08.02.50
495,d_1,05/01/2015 08.03.42
495,e_1,05/01/2015 08.04.39
495,g_1,05/01/2015 08.04.52
496,b_1,05/01/2015 08.06.03
496,d_1,05/01/2015 08.06.17
496,e_1,05/01/2015 08.06.42
496,g_1,05/01/2015 08.06.46
497,b_1,05/01/2015 08.05.55
497,e_1,05/01/2015 08.06.25
497,d_1,05/01/2015 08.07.07
497,g_1,05/01/2015 08.09.00
498,a_1,05/01/2015 08.07.50
498,c_1,05/01/2015 08.07.53
498,d_1,05/01/2015 08.08.08
498,f_1,05/01/2015 08.09.51
499,a_1,05/01/2015 08.09.33
499,c_1,05/01/2015 08.09.57
499,d_1,05/01/2015 08.11.26
499,f_1,05/01/2015 08.11.32
500,b_1,05/01/2015 08.12.50
500,e_1,05/01/2015 08.13.43
500,d_1,05/01/2015 08.14.01
500,x_1,05/01/2015 08.14.05
500,x_1,05/01/2015 08.16.18
500,g_1,05/01/2015 08.16.28
501,a_1,05/01/2015 08.12.26
501,d_1,05/01/2015 08.12.30
501,c_1,05/01/2015 08.13.12
501,f_1,05/01/2015 08.15.03
502,a_1,05/01/2015 08.12.54
502,d_1,05/01/2015 08.13.20
502,c_1,05/01/2015 08.14.12
502,f_1,05/01/2015 08.14.25
503,b_1,05/01/2015 08.13.29
503,e_1,05/01/2015 08.13.42
503,d_1,05/01/2015 08.17.26
503,g_1,05/01/2015 08.18.35
504,a_1,05/01/2015 08.14.32
504,c_1,05/01/2015 08.15.38
504,d_1,05/01/2015 08.16.31
504,f_1,05/01/2015 08.17.58
505,b_1,05/01/2015 08.15.36
505,e_1,05/01/2015 08.17.07
505,d_1,05/01/2015 08.17.42
505,g_1,05/01/2015 08.18.57
506,a_1,05/01/2015 08.14.34
506,c_1,05/01/2015 08.14.48
506,x_1,05/01/2015 08.14.48
506,d_1,05/01/2015 08.16.53
506,f_1,05/01/2015 08.19.04
507,a_1,05/01/2015 08.15.05
507,d_1,05/01/2015 08.15.08
507,c_1,05/01/2015 08.16.13
507,f_1,05/01/2015 08.16.44
508,b_1,05/01/2015 08.15.47
508,d_1,05/01/2015 08.15.50
508,e_1,05/01/2015 08.16.18
508,g_1,05/01/2015 08.16.20
509,b_1,05/01/2015 08.19.22
509,d_1,05/01/2015 08.19.34
509,e_1,05/01/2015 08.21.37
509,g_1,05/01/2015 08.23.14
510,a_1,05/01/2015 08.19.11
510,c_1,05/01/2015 08.20.16
510,d_1,05/01/2015 08.20.27
510,f_1,05/01/2015 08.21.57
511,a_1,05/01/2015 08.18.13
511,d_1,05/01/2015 08.18.21
511,c_1,05/01/2015 08.19.23
511,f_1,05/01/2015 08.20.53
512,a_1,05/01/2015 08.21.43
512,d_1,05/01/2015 08.22.03
512,c_1,05/01/2015 08.22.51
512,f_1,05/01/2015 08.23.26
513,a_1,05/01/2015 08.24.58
513,d_1,05/01/2015 08.25.05
513,c_1,05/01/2015 08.26.51
513,f_1,05/01/2015 08.26.56
514,b_1,05/01/2015 08.25.13
514,d_1,05/01/2015 08.25.28
514,e_1,05/01/2015 08.26.51
