case;activity;time
93;d_1;05/01/2015 01.33.56
93;g_1;05/01/2015 01.35.25
94;a_1;05/01/2015 01.42.46
94;d_1;05/01/2015 01.42.54
94;x_1;05/01/2015 01.45.05
94;c_1;05/01/2015 01.45.05
94;f_1;05/01/2015 01.45.20
95;b_1;05/01/2015 01.41.45
95;d_1;05/01/2015 01.42.17
95;e_1;05/01/2015 01.42.39
95;g_1;05/01/2015 01.43.22
96;b_1;05/01/2015 01.43.07
96;e_1;05/01/2015 01.43.18
96;d_1;05/01/2015 01.43.21
96;g_1;05/01/2015 01.44.58
97;b_1;05/01/2015 01.44.42
97;e_1;05/01/2015 01.44.57
97;d_1;05/01/2015 01.45.58
97;g_1;05/01/2015 01.47.55
98;a_1;05/01/2015 01.43.20
98;d_1;05/01/2015 01.43.21
98;c_1;05/01/2015 01.44.08
98;f_1;05/01/2015 01.44.36
99;a_1;05/01/2015 01.46.06
99;d_1;05/01/2015 01.46.12
99;c_1;05/01/2015 01.48.32
99;f_1;05/01/2015 01.51.12
100;a_1;05/01/2015 01.47.34
100;d_1;05/01/2015 01.47.35
100;c_1;05/01/2015 01.47.52
100;f_1;05/01/2015 01.50.10
101;b_1;05/01/2015 01.46.57
101;e_1;05/01/2015 01.48.06
101;d_1;05/01/2015 01.48.07
101;g_1;05/01/2015 01.49.54
102;a_1;05/01/2015 01.50.46
102;c_1;05/01/2015 01.51.13
102;d_1;05/01/2015 01.51.56
102;f_1;05/01/2015 01.52.50
103;b_1;05/01/2015 01.48.17
103;d_1;05/01/2015 01.48.22
103;e_1;05/01/2015 01.49.32
103;g_1;05/01/2015 01.54.02
104;a_1;05/01/2015 01.48.58
104;d_1;05/01/2015 01.49.01
104;c_1;05/01/2015 01.49.03
104;f_1;05/01/2015 01.49.29
105;a_1;05/01/2015 01.51.40
105;x_1;05/01/2015 01.51.55
105;c_1;05/01/2015 01.51.55
105;d_1;05/01/2015 01.52.04
105;f_1;05/01/2015 01.53.35
106;a_1;05/01/2015 01.52.17
106;c_1;05/01/2015 01.52.53
106;d_1;05/01/2015 01.53.05
106;f_1;05/01/2015 01.54.26
107;b_1;05/01/2015 01.54.46
107;e_1;05/01/2015 01.54.48
107;d_1;05/01/2015 01.55.22
107;g_1;05/01/2015 01.55.32
108;b_1;05/01/2015 01.54.46
108;d_1;05/01/2015 01.56.59
108;e_1;05/01/2015 01.58.06
108;g_1;05/01/2015 01.59.20
109;b_1;05/01/2015 01.54.46
109;e_1;05/01/2015 01.54.56
109;d_1;05/01/2015 01.55.09
109;g_1;05/01/2015 01.56.46
110;b_1;05/01/2015 01.56.23
110;e_1;05/01/2015 01.57.06
110;d_1;05/01/2015 01.57.55
110;g_1;05/01/2015 01.59.17
111;a_1;05/01/2015 01.56.39
111;x_1;05/01/2015 01.57.02
111;c_1;05/01/2015 01.57.02
111;d_1;05/01/2015 01.57.43
111;f_1;05/01/2015 01.58.15
112;b_1;05/01/2015 01.56.29
112;d_1;05/01/2015 01.56.49
112;e_1;05/01/2015 01.58.33
112;g_1;05/01/2015 01.59.07
113;b_1;05/01/2015 01.57.23
113;d_1;05/01/2015 01.58.09
113;e_1;05/01/2015 01.58.33
113;g_1;05/01/2015 02.01.21
114;a_1;05/01/2015 01.57.23
114;c_1;05/01/2015 01.57.48
114;d_1;05/01/2015 01.58.23
114;f_1;05/01/2015 01.59.11
115;a_1;05/01/2015 01.59.17
115;c_1;05/01/2015 01.59.30
115;d_1;05/01/2015 01.59.37
115;f_1;05/01/2015 02.00.09
116;b_1;05/01/2015 02.01.32
116;d_1;05/01/2015 02.01.32
116;e_1;05/01/2015 02.03.40
116;g_1;05/01/2015 02.09.15
117;b_1;05/01/2015 02.01.16
117;d_1;05/01/2015 02.03.03
117;e_1;05/01/2015 02.06.16
117;g_1;05/01/2015 02.09.10
118;a_1;05/01/2015 02.01.19
118;d_1;05/01/2015 02.01.27
118;c_1;05/01/2015 02.02.05
118;f_1;05/01/2015 02.03.00
119;b_1;05/01/2015 02.02.38
119;e_1;05/01/2015 02.02.54
119;d_1;05/01/2015 02.08.44
119;g_1;05/01/2015 02.09.45
120;b_1;05/01/2015 02.01.27
120;d_1;05/01/2015 02.01.41
120;e_1;05/01/2015 02.01.50
120;g_1;05/01/2015 02.02.13
121;a_1;05/01/2015 02.01.16
121;c_1;05/01/2015 02.01.26
121;d_1;05/01/2015 02.02.08
121;f_1;05/01/2015 02.02.24
122;b_1;05/01/2015 02.01.56
122;e_1;05/01/2015 02.01.58
122;d_1;05/01/2015 02.05.38
122;g_1;05/01/2015 02.05.40
123;a_1;05/01/2015 02.02.12
123;d_1;05/01/2015 02.02.50
123;c_1;05/01/2015 02.03.55
123;f_1;05/01/2015 02.04.49
124;a_1;05/01/2015 02.02.48
124;c_1;05/01/2015 02.03.31
124;d_1;05/01/2015 02.04.29
124;f_1;05/01/2015 02.07.55
125;b_1;05/01/2015 02.09.07
125;e_1;05/01/2015 02.09.08
125;d_1;05/01/2015 02.12.16
125;g_1;05/01/2015 02.13.04
126;a_1;05/01/2015 02.08.04
126;d_1;05/01/2015 02.08.37
126;c_1;05/01/2015 02.10.03
126;f_1;05/01/2015 02.11.26
127;b_1;05/01/2015 02.11.28
127;d_1;05/01/2015 02.12.45
127;e_1;05/01/2015 02.13.30
127;g_1;05/01/2015 02.14.44
128;b_1;05/01/2015 02.10.18
128;e_1;05/01/2015 02.10.31
128;d_1;05/01/2015 02.11.44
128;g_1;05/01/2015 02.12.18
129;a_1;05/01/2015 02.10.58
129;d_1;05/01/2015 02.11.01
129;c_1;05/01/2015 02.11.03
129;f_1;05/01/2015 02.11.55
130;a_1;05/01/2015 02.12.09
130;d_1;05/01/2015 02.12.35
130;c_1;05/01/2015 02.13.48
130;f_1;05/01/2015 02.13.54
131;b_1;05/01/2015 02.12.59
131;d_1;05/01/2015 02.13.02
131;e_1;05/01/2015 02.13.02
131;g_1;05/01/2015 02.13.38
132;b_1;05/01/2015 02.11.50
132;e_1;05/01/2015 02.12.07
132;d_1;05/01/2015 02.12.10
132;g_1;05/01/2015 02.13.24
133;a_1;05/01/2015 02.12.55
133;c_1;05/01/2015 02.13.15
133;d_1;05/01/2015 02.14.44
133;f_1;05/01/2015 02.14.45
134;a_1;05/01/2015 02.12.16
134;c_1;05/01/2015 02.12.29
134;d_1;05/01/2015 02.12.47
134;f_1;05/01/2015 02.14.49
135;a_1;05/01/2015 02.13.10
135;d_1;05/01/2015 02.13.52
135;c_1;05/01/2015 02.14.03
135;f_1;05/01/2015 02.14.57
136;b_1;05/01/2015 02.13.12
136;d_1;05/01/2015 02.13.23
136;e_1;05/01/2015 02.13.25
136;g_1;05/01/2015 02.14.44
137;a_1;05/01/2015 02.14.12
137;d_1;05/01/2015 02.14.35
137;c_1;05/01/2015 02.15.33
137;f_1;05/01/2015 02.15.51
138;a_1;05/01/2015 02.15.22
138;d_1;05/01/2015 02.15.38
138;c_1;05/01/2015 02.15.54
138;f_1;05/01/2015 02.16.19
139;b_1;05/01/2015 02.14.40
139;e_1;05/01/2015 02.15.08
139;d_1;05/01/2015 02.15.51
139;g_1;05/01/2015 02.16.51
140;b_1;05/01/2015 02.17.00
140;e_1;05/01/2015 02.17.55
140;d_1;05/01/2015 02.18.06
140;x_1;05/01/2015 02.18.54
140;g_1;05/01/2015 02.21.07
141;b_1;05/01/2015 02.17.14
141;e_1;05/01/2015 02.17.14
141;d_1;05/01/2015 02.17.32
141;g_1;05/01/2015 02.18.17
142;a_1;05/01/2015 02.20.06
142;d_1;05/01/2015 02.20.51
142;c_1;05/01/2015 02.21.47
142;f_1;05/01/2015 02.21.53
143;a_1;05/01/2015 02.22.32
143;d_1;05/01/2015 02.22.52
143;c_1;05/01/2015 02.22.55
143;f_1;05/01/2015 02.23.46
144;b_1;05/01/2015 02.24.35
144;d_1;05/01/2015 02.25.40
144;e_1;05/01/2015 02.26.59
144;g_1;05/01/2015 02.27.31
145;b_1;05/01/2015 02.25.08
145;e_1;05/01/2015 02.26.03
145;d_1;05/01/2015 02.26.47
145;x_1;05/01/2015 02.27.06
145;g_1;05/01/2015 02.27.43
146;b_1;05/01/2015 02.25.42
146;d_1;05/01/2015 02.25.56
146;e_1;05/01/2015 02.26.38
146;g_1;05/01/2015 02.27.06
147;a_1;05/01/2015 02.26.03
147;c_1;05/01/2015 02.26.14
147;d_1;05/01/2015 02.26.20
147;f_1;05/01/2015 02.28.22
148;b_1;05/01/2015 02.26.51
148;e_1;05/01/2015 02.26.59
148;d_1;05/01/2015 02.27.26
148;g_1;05/01/2015 02.28.05
149;b_1;05/01/2015 02.27.03
149;d_1;05/01/2015 02.27.34
149;e_1;05/01/2015 02.29.23
149;g_1;05/01/2015 02.30.52
150;a_1;05/01/2015 02.29.01
150;c_1;05/01/2015 02.29.25
150;d_1;05/01/2015 02.31.56
150;f_1;05/01/2015 02.34.03
151;b_1;05/01/2015 02.31.52
151;d_1;05/01/2015 02.32.06
151;e_1;05/01/2015 02.32.11
151;g_1;05/01/2015 02.32.43
152;b_1;05/01/2015 02.29.19
152;d_1;05/01/2015 02.29.55
152;e_1;05/01/2015 02.31.31
152;g_1;05/01/2015 02.32.32
153;a_1;05/01/2015 02.29.31
153;d_1;05/01/2015 02.29.53
153;c_1;05/01/2015 02.32.10
153;f_1;05/01/2015 02.32.58
154;a_1;05/01/2015 02.30.39
154;d_1;05/01/2015 02.31.09
154;c_1;05/01/2015 02.32.24
154;f_1;05/01/2015 02.33.54
155;b_1;05/01/2015 02.29.39
155;d_1;05/01/2015 02.29.45
155;e_1;05/01/2015 02.29.56
155;g_1;05/01/2015 02.30.58
156;a_1;05/01/2015 02.31.14
156;d_1;05/01/2015 02.31.44
156;c_1;05/01/2015 02.33.49
156;f_1;05/01/2015 02.35.23
157;b_1;05/01/2015 02.36.05
157;d_1;05/01/2015 02.36.34
157;e_1;05/01/2015 02.37.18
157;g_1;05/01/2015 02.39.44
158;a_1;05/01/2015 02.33.17
158;c_1;05/01/2015 02.33.36
158;d_1;05/01/2015 02.34.15
158;f_1;05/01/2015 02.36.03
159;a_1;05/01/2015 02.32.40
159;d_1;05/01/2015 02.33.01
159;c_1;05/01/2015 02.33.14
159;f_1;05/01/2015 02.33.55
160;a_1;05/01/2015 02.34.48
160;d_1;05/01/2015 02.34.55
160;c_1;05/01/2015 02.37.13
160;f_1;05/01/2015 02.37.53
161;b_1;05/01/2015 02.32.58
161;d_1;05/01/2015 02.33.14
161;e_1;05/01/2015 02.33.43
161;g_1;05/01/2015 02.34.07
162;b_1;05/01/2015 02.32.56
162;d_1;05/01/2015 02.33.13
162;e_1;05/01/2015 02.34.08
162;x_1;05/01/2015 02.37.18
162;x_1;05/01/2015 02.37.18
162;g_1;05/01/2015 02.38.10
163;a_1;05/01/2015 02.35.29
163;d_1;05/01/2015 02.35.55
163;c_1;05/01/2015 02.36.14
163;f_1;05/01/2015 02.37.36
164;b_1;05/01/2015 02.35.40
164;e_1;05/01/2015 02.36.05
164;d_1;05/01/2015 02.36.38
164;g_1;05/01/2015 02.37.43
165;a_1;05/01/2015 02.39.21
165;c_1;05/01/2015 02.39.37
165;d_1;05/01/2015 02.42.53
165;f_1;05/01/2015 02.43.43
166;b_1;05/01/2015 02.38.58
166;e_1;05/01/2015 02.39.15
166;d_1;05/01/2015 02.40.50
166;g_1;05/01/2015 02.42.15
167;b_1;05/01/2015 02.38.30
167;e_1;05/01/2015 02.38.49
167;d_1;05/01/2015 02.42.41
167;g_1;05/01/2015 02.45.54
168;b_1;05/01/2015 02.41.45
168;e_1;05/01/2015 02.42.52
168;d_1;05/01/2015 02.43.38
168;g_1;05/01/2015 02.44.30
169;a_1;05/01/2015 02.41.35
169;c_1;05/01/2015 02.42.44
169;d_1;05/01/2015 02.43.46
169;f_1;05/01/2015 02.44.21
170;a_1;05/01/2015 02.42.45
170;c_1;05/01/2015 02.43.11
170;d_1;05/01/2015 02.43.48
170;f_1;05/01/2015 02.44.24
171;b_1;05/01/2015 02.42.27
171;d_1;05/01/2015 02.42.50
171;e_1;05/01/2015 02.43.54
171;g_1;05/01/2015 02.44.55
172;b_1;05/01/2015 02.42.53
172;d_1;05/01/2015 02.43.21
172;e_1;05/01/2015 02.43.32
172;g_1;05/01/2015 02.43.57
173;b_1;05/01/2015 02.42.24
173;d_1;05/01/2015 02.45.25
173;e_1;05/01/2015 02.47.31
173;g_1;05/01/2015 02.48.26
174;a_1;05/01/2015 02.42.40
174;d_1;05/01/2015 02.42.59
174;c_1;05/01/2015 02.43.03
174;f_1;05/01/2015 02.44.39
175;a_1;05/01/2015 02.45.18
175;c_1;05/01/2015 02.45.42
175;d_1;05/01/2015 02.47.20
175;f_1;05/01/2015 02.47.28
176;a_1;05/01/2015 02.48.17
176;x_1;05/01/2015 02.48.50
176;c_1;05/01/2015 02.48.50
176;d_1;05/01/2015 02.49.25
176;f_1;05/01/2015 02.50.35
177;a_1;05/01/2015 02.47.09
177;d_1;05/01/2015 02.47.42
177;c_1;05/01/2015 02.50.00
177;f_1;05/01/2015 02.51.31
178;a_1;05/01/2015 02.51.40
178;d_1;05/01/2015 02.51.49
178;c_1;05/01/2015 02.54.21
178;f_1;05/01/2015 02.55.03
179;b_1;05/01/2015 02.52.17
179;d_1;05/01/2015 02.52.29
179;e_1;05/01/2015 02.54.56
179;g_1;05/01/2015 02.56.05
180;a_1;05/01/2015 02.52.47
180;d_1;05/01/2015 02.53.00
180;c_1;05/01/2015 02.54.10
180;f_1;05/01/2015 02.55.31
181;b_1;05/01/2015 02.53.48
181;d_1;05/01/2015 02.54.06
