case;activity;time
629;a_1;05/01/2015 10.27.59
629;c_1;05/01/2015 10.28.23
629;d_1;05/01/2015 10.29.49
629;f_1;05/01/2015 10.33.13
630;b_1;05/01/2015 10.26.59
630;e_1;05/01/2015 10.27.15
630;x_1;05/01/2015 10.27.19
630;d_1;05/01/2015 10.27.43
630;g_1;05/01/2015 10.28.24
631;a_1;05/01/2015 10.28.11
631;d_1;05/01/2015 10.28.44
631;c_1;05/01/2015 10.29.32
631;f_1;05/01/2015 10.30.58
632;a_1;05/01/2015 10.29.02
632;d_1;05/01/2015 10.29.08
632;c_1;05/01/2015 10.30.39
632;f_1;05/01/2015 10.31.55
633;b_1;05/01/2015 10.30.51
633;e_1;05/01/2015 10.30.55
633;d_1;05/01/2015 10.31.15
633;g_1;05/01/2015 10.32.41
634;b_1;05/01/2015 10.33.31
634;d_1;05/01/2015 10.33.50
634;e_1;05/01/2015 10.34.20
634;g_1;05/01/2015 10.34.51
635;a_1;05/01/2015 10.35.02
635;c_1;05/01/2015 10.35.16
635;d_1;05/01/2015 10.36.21
635;f_1;05/01/2015 10.36.42
636;b_1;05/01/2015 10.36.21
636;e_1;05/01/2015 10.36.24
636;d_1;05/01/2015 10.40.52
636;g_1;05/01/2015 10.40.55
637;a_1;05/01/2015 10.35.36
637;d_1;05/01/2015 10.35.37
637;c_1;05/01/2015 10.36.09
637;f_1;05/01/2015 10.37.50
638;b_1;05/01/2015 10.36.21
638;d_1;05/01/2015 10.38.50
638;e_1;05/01/2015 10.42.15
638;g_1;05/01/2015 10.42.23
639;a_1;05/01/2015 10.35.53
639;c_1;05/01/2015 10.35.53
639;d_1;05/01/2015 10.36.18
639;f_1;05/01/2015 10.38.01
640;a_1;05/01/2015 10.35.33
640;d_1;05/01/2015 10.35.53
640;c_1;05/01/2015 10.35.57
640;f_1;05/01/2015 10.37.56
641;a_1;05/01/2015 10.37.01
641;c_1;05/01/2015 10.37.38
641;d_1;05/01/2015 10.37.44
641;f_1;05/01/2015 10.38.34
642;a_1;05/01/2015 10.39.44
642;c_1;05/01/2015 10.39.52
642;d_1;05/01/2015 10.40.15
642;f_1;05/01/2015 10.41.51
643;a_1;05/01/2015 10.43.03
643;d_1;05/01/2015 10.43.28
643;c_1;05/01/2015 10.43.34
643;f_1;05/01/2015 10.44.23
644;b_1;05/01/2015 10.41.32
644;e_1;05/01/2015 10.41.58
644;d_1;05/01/2015 10.42.00
644;g_1;05/01/2015 10.42.16
645;b_1;05/01/2015 10.40.59
645;e_1;05/01/2015 10.41.04
645;d_1;05/01/2015 10.42.40
645;g_1;05/01/2015 10.44.05
646;a_1;05/01/2015 10.44.13
646;d_1;05/01/2015 10.44.28
646;c_1;05/01/2015 10.46.11
646;f_1;05/01/2015 10.46.32
647;b_1;05/01/2015 10.43.12
647;e_1;05/01/2015 10.43.24
647;d_1;05/01/2015 10.48.23
647;g_1;05/01/2015 10.49.11
648;a_1;05/01/2015 10.43.05
648;d_1;05/01/2015 10.43.06
648;c_1;05/01/2015 10.43.30
648;f_1;05/01/2015 10.43.43
649;b_1;05/01/2015 10.44.14
649;d_1;05/01/2015 10.44.17
649;e_1;05/01/2015 10.45.50
649;g_1;05/01/2015 10.47.04
650;a_1;05/01/2015 10.45.58
650;d_1;05/01/2015 10.46.29
650;c_1;05/01/2015 10.46.49
650;f_1;05/01/2015 10.47.45
651;b_1;05/01/2015 10.46.39
651;d_1;05/01/2015 10.47.20
651;e_1;05/01/2015 10.50.31
651;g_1;05/01/2015 10.50.32
652;b_1;05/01/2015 10.49.23
652;d_1;05/01/2015 10.49.29
652;e_1;05/01/2015 10.51.40
652;g_1;05/01/2015 10.51.40
653;b_1;05/01/2015 10.51.25
653;d_1;05/01/2015 10.52.30
653;e_1;05/01/2015 10.53.08
653;g_1;05/01/2015 10.56.34
654;a_1;05/01/2015 10.52.54
654;d_1;05/01/2015 10.53.17
654;c_1;05/01/2015 10.54.02
654;f_1;05/01/2015 10.55.45
655;a_1;05/01/2015 10.54.17
655;d_1;05/01/2015 10.55.48
655;c_1;05/01/2015 10.57.15
655;f_1;05/01/2015 10.57.50
656;b_1;05/01/2015 10.54.52
656;e_1;05/01/2015 10.54.59
656;d_1;05/01/2015 10.57.35
656;g_1;05/01/2015 10.58.24
657;a_1;05/01/2015 10.56.40
657;c_1;05/01/2015 10.58.38
657;d_1;05/01/2015 10.59.40
657;f_1;05/01/2015 11.00.16
658;a_1;05/01/2015 10.56.47
658;d_1;05/01/2015 10.57.04
658;c_1;05/01/2015 10.58.24
658;f_1;05/01/2015 10.58.52
659;a_1;05/01/2015 10.59.12
659;c_1;05/01/2015 10.59.18
659;d_1;05/01/2015 11.00.11
659;f_1;05/01/2015 11.08.32
660;a_1;05/01/2015 10.59.41
660;d_1;05/01/2015 11.00.03
660;c_1;05/01/2015 11.01.24
660;f_1;05/01/2015 11.01.47
661;a_1;05/01/2015 11.00.39
661;d_1;05/01/2015 11.01.40
661;c_1;05/01/2015 11.02.08
661;f_1;05/01/2015 11.03.14
662;a_1;05/01/2015 11.05.10
662;x_1;05/01/2015 11.05.32
662;c_1;05/01/2015 11.05.32
662;d_1;05/01/2015 11.06.21
662;f_1;05/01/2015 11.06.55
663;b_1;05/01/2015 11.04.17
663;d_1;05/01/2015 11.04.53
663;e_1;05/01/2015 11.05.37
663;g_1;05/01/2015 11.07.11
664;b_1;05/01/2015 11.02.40
664;e_1;05/01/2015 11.03.47
664;d_1;05/01/2015 11.04.09
664;g_1;05/01/2015 11.05.03
665;a_1;05/01/2015 11.04.51
665;d_1;05/01/2015 11.05.38
665;c_1;05/01/2015 11.06.43
665;f_1;05/01/2015 11.06.43
666;b_1;05/01/2015 11.06.03
666;e_1;05/01/2015 11.07.21
666;d_1;05/01/2015 11.08.02
666;g_1;05/01/2015 11.08.15
667;b_1;05/01/2015 11.08.25
667;e_1;05/01/2015 11.08.39
667;d_1;05/01/2015 11.10.28
667;g_1;05/01/2015 11.12.29
668;a_1;05/01/2015 11.08.24
668;c_1;05/01/2015 11.08.30
668;d_1;05/01/2015 11.09.17
668;f_1;05/01/2015 11.09.31
669;a_1;05/01/2015 11.08.53
669;d_1;05/01/2015 11.09.49
669;c_1;05/01/2015 11.09.53
669;f_1;05/01/2015 11.10.19
670;b_1;05/01/2015 11.10.06
670;d_1;05/01/2015 11.10.35
670;e_1;05/01/2015 11.10.51
670;g_1;05/01/2015 11.11.55
671;a_1;05/01/2015 11.11.11
671;d_1;05/01/2015 11.11.37
671;c_1;05/01/2015 11.12.59
671;f_1;05/01/2015 11.14.41
672;a_1;05/01/2015 11.11.42
672;c_1;05/01/2015 11.11.48
672;d_1;05/01/2015 11.11.56
672;f_1;05/01/2015 11.12.59
673;a_1;05/01/2015 11.11.39
673;d_1;05/01/2015 11.11.51
673;c_1;05/01/2015 11.12.17
673;f_1;05/01/2015 11.13.27
674;b_1;05/01/2015 11.13.33
674;e_1;05/01/2015 11.14.24
674;d_1;05/01/2015 11.22.50
674;g_1;05/01/2015 11.23.38
675;a_1;05/01/2015 11.15.00
675;d_1;05/01/2015 11.15.00
675;c_1;05/01/2015 11.15.05
675;f_1;05/01/2015 11.16.04
676;b_1;05/01/2015 11.14.56
676;d_1;05/01/2015 11.15.05
676;e_1;05/01/2015 11.15.22
676;g_1;05/01/2015 11.15.44
677;b_1;05/01/2015 11.17.52
677;e_1;05/01/2015 11.18.10
677;d_1;05/01/2015 11.20.04
677;g_1;05/01/2015 11.21.45
678;a_1;05/01/2015 11.21.14
678;d_1;05/01/2015 11.21.35
678;c_1;05/01/2015 11.22.21
678;f_1;05/01/2015 11.23.45
679;a_1;05/01/2015 11.20.16
679;c_1;05/01/2015 11.21.44
679;d_1;05/01/2015 11.23.06
679;f_1;05/01/2015 11.23.39
680;b_1;05/01/2015 11.20.52
680;e_1;05/01/2015 11.21.12
680;d_1;05/01/2015 11.21.12
680;g_1;05/01/2015 11.22.23
681;b_1;05/01/2015 11.22.00
681;e_1;05/01/2015 11.22.31
681;d_1;05/01/2015 11.23.05
681;g_1;05/01/2015 11.25.39
682;a_1;05/01/2015 11.22.37
682;c_1;05/01/2015 11.22.47
682;d_1;05/01/2015 11.23.40
682;f_1;05/01/2015 11.25.36
683;a_1;05/01/2015 11.22.46
683;c_1;05/01/2015 11.23.12
683;d_1;05/01/2015 11.23.51
683;f_1;05/01/2015 11.25.39
684;a_1;05/01/2015 11.22.58
684;c_1;05/01/2015 11.23.12
684;d_1;05/01/2015 11.24.08
684;f_1;05/01/2015 11.25.20
685;a_1;05/01/2015 11.24.15
685;d_1;05/01/2015 11.24.24
685;c_1;05/01/2015 11.26.51
685;f_1;05/01/2015 11.27.47
686;a_1;05/01/2015 11.23.29
686;d_1;05/01/2015 11.23.45
686;c_1;05/01/2015 11.24.53
686;f_1;05/01/2015 11.25.21
687;b_1;05/01/2015 11.23.33
687;e_1;05/01/2015 11.23.37
687;x_1;05/01/2015 11.24.33
687;d_1;05/01/2015 11.29.28
687;g_1;05/01/2015 11.29.45
688;a_1;05/01/2015 11.27.40
688;d_1;05/01/2015 11.27.46
688;c_1;05/01/2015 11.28.26
688;f_1;05/01/2015 11.29.21
689;b_1;05/01/2015 11.29.22
689;d_1;05/01/2015 11.29.49
689;e_1;05/01/2015 11.30.51
689;g_1;05/01/2015 11.31.52
690;a_1;05/01/2015 11.32.31
690;c_1;05/01/2015 11.32.52
690;d_1;05/01/2015 11.33.29
690;f_1;05/01/2015 11.35.55
691;b_1;05/01/2015 11.32.04
691;d_1;05/01/2015 11.32.07
691;e_1;05/01/2015 11.33.52
691;g_1;05/01/2015 11.33.55
692;a_1;05/01/2015 11.34.14
692;d_1;05/01/2015 11.34.22
692;c_1;05/01/2015 11.36.13
692;f_1;05/01/2015 11.37.44
693;b_1;05/01/2015 11.32.57
693;e_1;05/01/2015 11.33.15
693;d_1;05/01/2015 11.33.33
693;g_1;05/01/2015 11.35.12
694;b_1;05/01/2015 11.33.32
694;d_1;05/01/2015 11.34.26
694;e_1;05/01/2015 11.34.43
694;g_1;05/01/2015 11.36.11
695;a_1;05/01/2015 11.35.34
695;d_1;05/01/2015 11.35.59
695;x_1;05/01/2015 11.36.13
695;c_1;05/01/2015 11.36.13
695;f_1;05/01/2015 11.38.01
696;b_1;05/01/2015 11.34.09
696;e_1;05/01/2015 11.34.54
696;d_1;05/01/2015 11.36.16
696;g_1;05/01/2015 11.37.24
697;b_1;05/01/2015 11.36.08
697;d_1;05/01/2015 11.36.52
697;e_1;05/01/2015 11.36.57
697;g_1;05/01/2015 11.38.11
698;b_1;05/01/2015 11.35.52
698;e_1;05/01/2015 11.36.30
698;d_1;05/01/2015 11.37.32
698;g_1;05/01/2015 11.39.32
699;b_1;05/01/2015 11.38.34
699;e_1;05/01/2015 11.39.05
699;d_1;05/01/2015 11.41.35
699;g_1;05/01/2015 11.41.53
700;a_1;05/01/2015 11.39.57
700;c_1;05/01/2015 11.40.27
700;d_1;05/01/2015 11.45.26
700;f_1;05/01/2015 11.46.05
701;a_1;05/01/2015 11.42.49
701;c_1;05/01/2015 11.43.29
701;d_1;05/01/2015 11.44.08
701;f_1;05/01/2015 11.47.12
702;b_1;05/01/2015 11.40.46
702;d_1;05/01/2015 11.41.06
702;e_1;05/01/2015 11.42.20
702;g_1;05/01/2015 11.42.33
703;a_1;05/01/2015 11.45.22
703;d_1;05/01/2015 11.45.35
703;c_1;05/01/2015 11.45.52
703;f_1;05/01/2015 11.49.35
704;a_1;05/01/2015 11.42.27
704;c_1;05/01/2015 11.44.07
704;d_1;05/01/2015 11.44.21
704;f_1;05/01/2015 11.45.25
705;a_1;05/01/2015 11.42.57
705;d_1;05/01/2015 11.43.00
705;c_1;05/01/2015 11.43.38
705;f_1;05/01/2015 11.45.33
706;b_1;05/01/2015 11.44.54
706;d_1;05/01/2015 11.45.22
706;e_1;05/01/2015 11.46.01
706;g_1;05/01/2015 11.46.34
707;a_1;05/01/2015 11.43.42
707;c_1;05/01/2015 11.43.56
707;d_1;05/01/2015 11.44.40
707;f_1;05/01/2015 11.46.25
708;b_1;05/01/2015 11.46.27
708;e_1;05/01/2015 11.46.34
708;d_1;05/01/2015 11.46.44
708;g_1;05/01/2015 11.47.07
709;b_1;05/01/2015 11.48.58
709;d_1;05/01/2015 11.49.04
709;e_1;05/01/2015 11.49.35
709;g_1;05/01/2015 11.51.01
710;b_1;05/01/2015 11.51.43
710;e_1;05/01/2015 11.52.22
710;d_1;05/01/2015 11.53.47
710;x_1;05/01/2015 11.58.38
710;g_1;05/01/2015 11.59.00
711;b_1;05/01/2015 11.48.18
711;d_1;05/01/2015 11.48.59
711;e_1;05/01/2015 11.54.41
711;g_1;05/01/2015 11.54.47
712;a_1;05/01/2015 11.49.05
712;d_1;05/01/2015 11.49.30
712;c_1;05/01/2015 11.53.11
712;f_1;05/01/2015 11.54.51
713;a_1;05/01/2015 11.49.14
713;d_1;05/01/2015 11.50.17
713;c_1;05/01/2015 11.51.04
713;f_1;05/01/2015 11.51.36
714;b_1;05/01/2015 11.50.09
714;d_1;05/01/2015 11.51.44
714;e_1;05/01/2015 11.52.14
714;g_1;05/01/2015 11.55.20
715;a_1;05/01/2015 11.51.57
715;d_1;05/01/2015 11.52.48
715;c_1;05/01/2015 11.53.18
715;f_1;05/01/2015 11.53.44
716;b_1;05/01/2015 11.51.32
716;e_1;05/01/2015 11.52.05
716;d_1;05/01/2015 11.52.35
716;g_1;05/01/2015 11.55.55
717;a_1;05/01/2015 11.50.19
717;d_1;05/01/2015 11.51.01
717;c_1;05/01/2015 11.53.06
717;f_1;05/01/2015 11.54.29
718;a_1;05/01/2015 11.52.16
718;d_1;05/01/2015 11.52.37
718;x_1;05/01/2015 11.53.11
718;c_1;05/01/2015 11.53.11
718;f_1;05/01/2015 11.53.48
719;b_1;05/01/2015 11.50.39
719;d_1;05/01/2015 11.50.47
719;e_1;05/01/2015 11.52.10
719;g_1;05/01/2015 11.53.34
720;b_1;05/01/2015 11.51.35
720;e_1;05/01/2015 11.52.52
720;d_1;05/01/2015 11.53.52
720;g_1;05/01/2015 11.54.06
721;a_1;05/01/2015 11.53.00
721;d_1;05/01/2015 11.53.01
721;c_1;05/01/2015 11.55.10
721;f_1;05/01/2015 11.55.51
722;a_1;05/01/2015 11.52.51
722;d_1;05/01/2015 11.52.59
722;c_1;05/01/2015 11.53.03
722;f_1;05/01/2015 11.53.12
723;b_1;05/01/2015 11.52.55
723;d_1;05/01/2015 11.53.23
723;e_1;05/01/2015 11.54.30
723;g_1;05/01/2015 11.54.37
724;b_1;05/01/2015 11.55.09
724;e_1;05/01/2015 11.55.27
724;d_1;05/01/2015 11.55.30
724;g_1;05/01/2015 11.56.50
725;a_1;05/01/2015 11.53.37
725;c_1;05/01/2015 11.54.12
725;d_1;05/01/2015 11.54.16
725;f_1;05/01/2015 11.54.29
726;b_1;05/01/2015 11.53.41
726;e_1;05/01/2015 11.53.49
726;d_1;05/01/2015 11.53.50
726;g_1;05/01/2015 11.54.24
727;a_1;05/01/2015 11.55.27
727;d_1;05/01/2015 11.56.07
727;c_1;05/01/2015 11.56.47
727;f_1;05/01/2015 11.58.12
728;a_1;05/01/2015 11.56.28
728;c_1;05/01/2015 11.58.06
728;d_1;05/01/2015 12.00.05
728;f_1;05/01/2015 12.04.01
729;b_1;05/01/2015 11.57.10
729;e_1;05/01/2015 11.58.10
729;d_1;05/01/2015 11.58.57
729;g_1;05/01/2015 11.59.31
730;b_1;05/01/2015 12.00.46
730;e_1;05/01/2015 12.00.55
730;d_1;05/01/2015 12.01.46
730;g_1;05/01/2015 12.02.45
731;a_1;05/01/2015 11.58.11
731;d_1;05/01/2015 11.58.41
731;c_1;05/01/2015 12.02.03
731;f_1;05/01/2015 12.02.39
732;a_1;05/01/2015 11.59.52
732;c_1;05/01/2015 12.00.12
732;d_1;05/01/2015 12.01.24
732;f_1;05/01/2015 12.02.08
733;b_1;05/01/2015 12.01.07
733;d_1;05/01/2015 12.01.38
733;e_1;05/01/2015 12.01.46
733;g_1;05/01/2015 12.02.11
734;a_1;05/01/2015 12.00.01
734;d_1;05/01/2015 12.00.18
734;c_1;05/01/2015 12.00.25
734;f_1;05/01/2015 12.01.46
735;a_1;05/01/2015 12.02.16
735;d_1;05/01/2015 12.02.27
735;c_1;05/01/2015 12.03.07
735;f_1;05/01/2015 12.06.01
736;a_1;05/01/2015 12.02.40
736;c_1;05/01/2015 12.03.43
736;d_1;05/01/2015 12.04.13
736;f_1;05/01/2015 12.05.08
737;a_1;05/01/2015 12.05.05
737;d_1;05/01/2015 12.05.28
737;c_1;05/01/2015 12.05.46
737;f_1;05/01/2015 12.08.16
738;a_1;05/01/2015 12.04.48
738;d_1;05/01/2015 12.05.19
738;c_1;05/01/2015 12.05.36
738;f_1;05/01/2015 12.07.19
739;b_1;05/01/2015 12.06.35
739;d_1;05/01/2015 12.06.39
739;e_1;05/01/2015 12.06.52
739;g_1;05/01/2015 12.09.33
740;a_1;05/01/2015 12.06.56
740;d_1;05/01/2015 12.07.12
740;c_1;05/01/2015 12.07.36
740;f_1;05/01/2015 12.08.28
741;a_1;05/01/2015 12.06.33
741;c_1;05/01/2015 12.08.25
741;d_1;05/01/2015 12.14.10
741;f_1;05/01/2015 12.15.35
742;b_1;05/01/2015 12.07.54
742;d_1;05/01/2015 12.08.06
742;e_1;05/01/2015 12.08.38
742;g_1;05/01/2015 12.09.07
743;b_1;05/01/2015 12.07.29
743;d_1;05/01/2015 12.07.35
743;e_1;05/01/2015 12.07.44
743;g_1;05/01/2015 12.09.08
744;b_1;05/01/2015 12.08.47
744;e_1;05/01/2015 12.09.25
744;d_1;05/01/2015 12.12.21
744;g_1;05/01/2015 12.15.21
745;b_1;05/01/2015 12.14.01
745;e_1;05/01/2015 12.14.25
745;d_1;05/01/2015 12.15.34
745;g_1;05/01/2015 12.16.18
746;b_1;05/01/2015 12.18.44
746;d_1;05/01/2015 12.18.57
746;e_1;05/01/2015 12.22.43
746;g_1;05/01/2015 12.22.49
747;a_1;05/01/2015 12.17.30
747;d_1;05/01/2015 12.17.42
747;c_1;05/01/2015 12.19.17
747;f_1;05/01/2015 12.19.50
748;a_1;05/01/2015 12.19.29
748;d_1;05/01/2015 12.20.03
748;c_1;05/01/2015 12.21.14
748;f_1;05/01/2015 12.22.34
749;a_1;05/01/2015 12.19.32
749;d_1;05/01/2015 12.19.47
749;c_1;05/01/2015 12.20.30
749;f_1;05/01/2015 12.21.15
750;a_1;05/01/2015 12.22.10
750;c_1;05/01/2015 12.22.17
750;d_1;05/01/2015 12.23.26
750;f_1;05/01/2015 12.24.09
751;b_1;05/01/2015 12.26.06
751;d_1;05/01/2015 12.26.12
751;e_1;05/01/2015 12.26.37
751;g_1;05/01/2015 12.28.12
752;b_1;05/01/2015 12.24.24
752;d_1;05/01/2015 12.24.48
752;e_1;05/01/2015 12.26.49
752;g_1;05/01/2015 12.27.48
753;b_1;05/01/2015 12.29.50
753;e_1;05/01/2015 12.30.32
753;d_1;05/01/2015 12.30.53
753;g_1;05/01/2015 12.31.59
754;a_1;05/01/2015 12.26.04
754;c_1;05/01/2015 12.26.10
754;d_1;05/01/2015 12.26.58
754;f_1;05/01/2015 12.28.04
755;b_1;05/01/2015 12.28.32
755;d_1;05/01/2015 12.28.51
755;e_1;05/01/2015 12.30.58
755;g_1;05/01/2015 12.31.42
756;a_1;05/01/2015 12.28.24
756;c_1;05/01/2015 12.28.34
756;d_1;05/01/2015 12.29.13
756;f_1;05/01/2015 12.32.19
757;a_1;05/01/2015 12.30.03
757;d_1;05/01/2015 12.30.22
757;c_1;05/01/2015 12.35.40
757;f_1;05/01/2015 12.35.40
758;b_1;05/01/2015 12.30.05
758;d_1;05/01/2015 12.31.04
758;e_1;05/01/2015 12.34.09
758;g_1;05/01/2015 12.34.18
759;b_1;05/01/2015 12.29.33
759;e_1;05/01/2015 12.30.31
759;d_1;05/01/2015 12.31.01
759;g_1;05/01/2015 12.34.24
760;a_1;05/01/2015 12.31.03
760;c_1;05/01/2015 12.32.07
760;d_1;05/01/2015 12.32.20
760;f_1;05/01/2015 12.33.56
761;a_1;05/01/2015 12.31.31
761;d_1;05/01/2015 12.31.35
761;c_1;05/01/2015 12.31.45
761;f_1;05/01/2015 12.33.12
762;a_1;05/01/2015 12.32.32
762;d_1;05/01/2015 12.33.20
762;c_1;05/01/2015 12.36.28
762;f_1;05/01/2015 12.36.44
763;a_1;05/01/2015 12.33.42
763;c_1;05/01/2015 12.34.26
763;d_1;05/01/2015 12.34.40
763;f_1;05/01/2015 12.35.58
764;b_1;05/01/2015 12.36.19
764;d_1;05/01/2015 12.37.38
764;e_1;05/01/2015 12.38.34
764;g_1;05/01/2015 12.39.02
765;b_1;05/01/2015 12.33.53
765;e_1;05/01/2015 12.35.01
765;d_1;05/01/2015 12.36.58
765;g_1;05/01/2015 12.37.34
766;a_1;05/01/2015 12.34.05
766;c_1;05/01/2015 12.34.28
766;d_1;05/01/2015 12.34.50
766;f_1;05/01/2015 12.35.37
767;a_1;05/01/2015 12.35.44
767;d_1;05/01/2015 12.36.08
767;c_1;05/01/2015 12.37.25
767;f_1;05/01/2015 12.38.27
768;b_1;05/01/2015 12.36.07
768;e_1;05/01/2015 12.36.48
768;d_1;05/01/2015 12.37.45
768;g_1;05/01/2015 12.39.43
769;b_1;05/01/2015 12.37.07
769;e_1;05/01/2015 12.37.52
769;d_1;05/01/2015 12.37.57
769;g_1;05/01/2015 12.39.49
770;a_1;05/01/2015 12.39.33
770;d_1;05/01/2015 12.41.22
770;c_1;05/01/2015 12.41.31
770;f_1;05/01/2015 12.43.17
771;b_1;05/01/2015 12.38.12
771;d_1;05/01/2015 12.38.28
771;e_1;05/01/2015 12.39.33
771;g_1;05/01/2015 12.40.11
772;b_1;05/01/2015 12.42.17
772;e_1;05/01/2015 12.44.05
772;d_1;05/01/2015 12.46.34
772;g_1;05/01/2015 12.47.41
773;a_1;05/01/2015 12.42.35
773;d_1;05/01/2015 12.43.43
773;c_1;05/01/2015 12.45.34
773;f_1;05/01/2015 12.50.51
774;b_1;05/01/2015 12.43.52
774;d_1;05/01/2015 12.44.58
774;e_1;05/01/2015 12.45.02
774;g_1;05/01/2015 12.46.44
775;a_1;05/01/2015 12.45.24
775;d_1;05/01/2015 12.45.42
775;c_1;05/01/2015 12.46.06
775;f_1;05/01/2015 12.46.41
776;a_1;05/01/2015 12.45.32
776;c_1;05/01/2015 12.46.00
776;d_1;05/01/2015 12.47.43
776;f_1;05/01/2015 12.47.55
777;b_1;05/01/2015 12.49.20
777;d_1;05/01/2015 12.49.54
777;e_1;05/01/2015 12.50.17
777;g_1;05/01/2015 12.51.51
778;b_1;05/01/2015 12.48.57
778;d_1;05/01/2015 12.49.15
778;e_1;05/01/2015 12.50.14
778;g_1;05/01/2015 12.52.13
779;a_1;05/01/2015 12.47.44
779;c_1;05/01/2015 12.47.45
779;d_1;05/01/2015 12.49.18
779;f_1;05/01/2015 12.49.27
780;b_1;05/01/2015 12.48.55
780;e_1;05/01/2015 12.50.10
780;d_1;05/01/2015 12.50.26
780;g_1;05/01/2015 12.53.06
781;a_1;05/01/2015 12.50.52
781;c_1;05/01/2015 12.51.20
781;d_1;05/01/2015 12.52.22
781;f_1;05/01/2015 12.52.30
782;a_1;05/01/2015 12.52.28
782;d_1;05/01/2015 12.52.58
782;c_1;05/01/2015 12.53.02
782;f_1;05/01/2015 12.59.28
783;b_1;05/01/2015 12.52.41
783;d_1;05/01/2015 12.53.23
783;e_1;05/01/2015 12.53.27
783;g_1;05/01/2015 12.54.03
784;a_1;05/01/2015 12.50.48
784;c_1;05/01/2015 12.52.13
784;d_1;05/01/2015 12.52.41
784;f_1;05/01/2015 12.54.41
785;b_1;05/01/2015 12.53.02
785;e_1;05/01/2015 12.54.21
785;d_1;05/01/2015 12.59.04
785;g_1;05/01/2015 13.00.42
786;b_1;05/01/2015 12.51.04
786;e_1;05/01/2015 12.51.08
786;d_1;05/01/2015 12.51.56
786;g_1;05/01/2015 12.52.49
787;a_1;05/01/2015 12.51.17
787;d_1;05/01/2015 12.51.49
787;c_1;05/01/2015 12.55.12
787;f_1;05/01/2015 12.55.28
788;b_1;05/01/2015 12.51.40
788;d_1;05/01/2015 12.51.49
788;e_1;05/01/2015 12.53.15
788;g_1;05/01/2015 12.54.12
789;a_1;05/01/2015 12.53.44
789;c_1;05/01/2015 12.54.29
789;d_1;05/01/2015 12.54.39
789;f_1;05/01/2015 12.57.31
790;a_1;05/01/2015 12.55.01
790;c_1;05/01/2015 12.55.07
790;d_1;05/01/2015 12.57.09
790;f_1;05/01/2015 12.59.03
791;a_1;05/01/2015 12.56.52
791;c_1;05/01/2015 12.57.09
791;d_1;05/01/2015 12.57.11
791;f_1;05/01/2015 12.58.49
792;a_1;05/01/2015 12.58.45
792;c_1;05/01/2015 12.58.59
792;d_1;05/01/2015 12.59.40
792;f_1;05/01/2015 13.00.28
793;a_1;05/01/2015 12.59.16
793;c_1;05/01/2015 12.59.32
793;d_1;05/01/2015 13.00.46
793;f_1;05/01/2015 13.03.24
794;b_1;05/01/2015 13.00.18
794;d_1;05/01/2015 13.00.28
794;e_1;05/01/2015 13.00.36
794;g_1;05/01/2015 13.01.01
795;a_1;05/01/2015 13.00.14
795;c_1;05/01/2015 13.00.31
795;d_1;05/01/2015 13.00.41
795;f_1;05/01/2015 13.00.57
796;a_1;05/01/2015 13.01.17
796;c_1;05/01/2015 13.02.05
796;d_1;05/01/2015 13.04.08
796;f_1;05/01/2015 13.04.30
797;b_1;05/01/2015 13.03.18
797;d_1;05/01/2015 13.03.28
